 

stn;time;rs1000m0
DUB;190101;0
DUB;190102;0
DUB;190103;0
DUB;190104;0
DUB;190105;0
DUB;190106;0
DUB;190107;0
DUB;190108;0
DUB;190109;0
DUB;190110;0
DUB;190111;0
DUB;190112;0
DUB;190201;0
DUB;190202;0
DUB;190203;0
DUB;190204;0
DUB;190205;0
DUB;190206;0
DUB;190207;0
DUB;190208;0
DUB;190209;0
DUB;190210;0
DUB;190211;0
DUB;190212;0
DUB;190301;0
DUB;190302;0
DUB;190303;0
DUB;190304;0
DUB;190305;0
DUB;190306;0
DUB;190307;0
DUB;190308;0
DUB;190309;0
DUB;190310;0
DUB;190311;0
DUB;190312;0
DUB;190401;0
DUB;190402;0
DUB;190403;0
DUB;190404;0
DUB;190405;0
DUB;190406;0
DUB;190407;0
DUB;190408;0
DUB;190409;0
DUB;190410;0
DUB;190411;0
DUB;190412;0
DUB;190501;0
DUB;190502;0
DUB;190503;0
DUB;190504;0
DUB;190505;0
DUB;190506;0
DUB;190507;0
DUB;190508;0
DUB;190509;0
DUB;190510;0
DUB;190511;0
DUB;190512;0
DUB;190601;0
DUB;190602;0
DUB;190603;0
DUB;190604;0
DUB;190605;0
DUB;190606;0
DUB;190607;0
DUB;190608;0
DUB;190609;0
DUB;190610;0
DUB;190611;0
DUB;190612;0
DUB;190701;0
DUB;190702;0
DUB;190703;0
DUB;190704;0
DUB;190705;0
DUB;190706;0
DUB;190707;0
DUB;190708;0
DUB;190709;0
DUB;190710;0
DUB;190711;0
DUB;190712;0
DUB;190801;0
DUB;190802;0
DUB;190803;0
DUB;190804;0
DUB;190805;0
DUB;190806;0
DUB;190807;0
DUB;190808;0
DUB;190809;0
DUB;190810;0
DUB;190811;0
DUB;190812;0
DUB;190901;0
DUB;190902;0
DUB;190903;0
DUB;190904;0
DUB;190905;0
DUB;190906;0
DUB;190907;0
DUB;190908;0
DUB;190909;0
DUB;190910;0
DUB;190911;0
DUB;190912;0
DUB;191001;0
