 

stn;time;brefard0
KIS;20050601;0
KIS;20050602;0
KIS;20050603;129
KIS;20050604;0
KIS;20050605;0
KIS;20050606;0
KIS;20050607;0
KIS;20050608;0
KIS;20050609;0
KIS;20050610;0
KIS;20050611;0
KIS;20050612;67
KIS;20050613;76
KIS;20050614;1
KIS;20050615;0
KIS;20050616;0
KIS;20050617;0
KIS;20050618;0
KIS;20050619;0
KIS;20050620;2
KIS;20050621;0
KIS;20050622;0
KIS;20050623;252
KIS;20050624;172
KIS;20050625;35
KIS;20050626;0
KIS;20050627;2
KIS;20050628;38
KIS;20050629;66
KIS;20050630;0
KIS;20050701;0
KIS;20050702;0
KIS;20050703;0
KIS;20050704;82
KIS;20050705;1
KIS;20050706;0
KIS;20050707;0
KIS;20050708;0
KIS;20050709;1
KIS;20050710;0
KIS;20050711;0
KIS;20050712;0
KIS;20050713;0
KIS;20050714;0
KIS;20050715;0
KIS;20050716;179
KIS;20050717;1
KIS;20050718;609
KIS;20050719;3
KIS;20050720;0
KIS;20050721;0
KIS;20050722;0
KIS;20050723;0
KIS;20050724;310
KIS;20050725;617
KIS;20050726;0
KIS;20050727;0
KIS;20050728;0
KIS;20050729;122
KIS;20050730;6
KIS;20050731;0
KIS;20050801;2
KIS;20050802;0
KIS;20050803;0
KIS;20050804;0
KIS;20050805;0
KIS;20050806;0
KIS;20050807;0
KIS;20050808;0
KIS;20050809;0
KIS;20050810;0
KIS;20050811;0
KIS;20050812;0
KIS;20050813;0
KIS;20050814;58
KIS;20050815;0
KIS;20050816;0
KIS;20050817;0
KIS;20050818;166
KIS;20050819;29
KIS;20050820;0
KIS;20050821;0
KIS;20050822;0
KIS;20050823;0
KIS;20050824;0
KIS;20050825;0
KIS;20050826;0
KIS;20050827;1
KIS;20050828;0
KIS;20050829;0
KIS;20050830;0
KIS;20050831;0
KIS;20050901;0
KIS;20050902;1
KIS;20050903;1
KIS;20050904;0
KIS;20050905;172
KIS;20050906;1
KIS;20050907;0
KIS;20050908;0
KIS;20050909;22
KIS;20050910;19
KIS;20050911;4
KIS;20050912;0
KIS;20050913;0
KIS;20050914;0
KIS;20050915;0
KIS;20050916;0
KIS;20050917;0
KIS;20050918;0
KIS;20050919;0
KIS;20050920;0
KIS;20050921;0
KIS;20050922;0
KIS;20050923;0
KIS;20050924;0
KIS;20050925;13
KIS;20050926;0
KIS;20050927;0
KIS;20050928;0
KIS;20050929;0
KIS;20050930;0
KIS;20051001;0
KIS;20051002;0
KIS;20051003;0
KIS;20051004;0
KIS;20051005;0
KIS;20051006;0
KIS;20051007;0
KIS;20051008;0
KIS;20051009;0
KIS;20051010;0
KIS;20051011;0
KIS;20051012;0
KIS;20051013;0
KIS;20051014;0
KIS;20051015;0
KIS;20051016;0
KIS;20051017;0
KIS;20051018;0
KIS;20051019;0
KIS;20051020;0
KIS;20051021;0
KIS;20051022;2
KIS;20051023;0
KIS;20051024;0
KIS;20051025;0
KIS;20051026;0
KIS;20051027;0
KIS;20051028;0
KIS;20051029;0
KIS;20051030;0
KIS;20051031;0
KIS;20051101;0
KIS;20051102;0
KIS;20051103;0
KIS;20051104;0
KIS;20051105;0
KIS;20051106;0
KIS;20051107;0
KIS;20051108;0
KIS;20051109;0
KIS;20051110;0
KIS;20051111;0
KIS;20051112;0
KIS;20051113;0
KIS;20051114;0
KIS;20051115;0
KIS;20051116;0
KIS;20051117;0
KIS;20051118;0
KIS;20051119;0
KIS;20051120;0
KIS;20051121;0
KIS;20051122;0
KIS;20051123;0
KIS;20051124;0
KIS;20051125;0
KIS;20051126;1
KIS;20051127;0
KIS;20051128;0
KIS;20051129;0
KIS;20051130;0
KIS;20051201;0
KIS;20051202;0
KIS;20051203;0
KIS;20051204;0
KIS;20051205;0
KIS;20051206;0
KIS;20051207;0
KIS;20051208;0
KIS;20051209;0
KIS;20051210;0
KIS;20051211;0
KIS;20051212;0
KIS;20051213;0
KIS;20051214;0
KIS;20051215;0
KIS;20051216;0
KIS;20051217;0
