 

stn;time;rs1000m0
DUB;191001;0
DUB;191002;0
DUB;191003;0
DUB;191004;0
DUB;191005;0
DUB;191006;0
DUB;191007;0
DUB;191008;0
DUB;191009;0
DUB;191010;0
DUB;191011;0
DUB;191012;0
DUB;191101;0
DUB;191102;0
DUB;191103;0
DUB;191104;0
DUB;191105;0
DUB;191106;0
DUB;191107;0
DUB;191108;0
DUB;191109;0
DUB;191110;0
DUB;191111;0
DUB;191112;0
DUB;191201;0
DUB;191202;0
DUB;191203;0
DUB;191204;0
DUB;191205;0
DUB;191206;0
DUB;191207;0
DUB;191208;0
DUB;191209;0
DUB;191210;0
DUB;191211;0
DUB;191212;0
DUB;191301;0
DUB;191302;0
DUB;191303;0
DUB;191304;0
DUB;191305;0
DUB;191306;0
DUB;191307;0
DUB;191308;0
DUB;191309;0
DUB;191310;0
DUB;191311;0
DUB;191312;0
DUB;191401;0
DUB;191402;0
DUB;191403;0
DUB;191404;0
DUB;191405;0
DUB;191406;0
DUB;191407;0
DUB;191408;0
DUB;191409;0
DUB;191410;0
DUB;191411;0
DUB;191412;0
DUB;191501;0
DUB;191502;0
DUB;191503;0
DUB;191504;0
DUB;191505;0
DUB;191506;0
DUB;191507;0
DUB;191508;0
DUB;191509;0
DUB;191510;0
DUB;191511;0
DUB;191512;0
DUB;191601;0
DUB;191602;0
DUB;191603;0
DUB;191604;0
DUB;191605;0
DUB;191606;0
DUB;191607;0
DUB;191608;0
DUB;191609;0
DUB;191610;0
DUB;191611;0
DUB;191612;0
DUB;191701;0
DUB;191702;0
DUB;191703;0
DUB;191704;0
DUB;191705;0
DUB;191706;0
DUB;191707;0
DUB;191708;0
DUB;191709;0
DUB;191710;0
DUB;191711;0
DUB;191712;0
DUB;191801;0
DUB;191802;0
DUB;191803;0
DUB;191804;0
DUB;191805;0
DUB;191806;0
DUB;191807;0
DUB;191808;0
DUB;191809;0
DUB;191810;0
DUB;191811;0
DUB;191812;0
DUB;191901;0
DUB;191902;0
DUB;191903;0
DUB;191904;0
DUB;191905;0
DUB;191906;0
DUB;191907;0
DUB;191908;0
DUB;191909;0
DUB;191910;0
DUB;191911;0
DUB;191912;0
