 

stn;time;rs1000m0
SAI;191801;0
SAI;191802;0
SAI;191803;0
SAI;191804;0
SAI;191805;0
SAI;191806;0
SAI;191807;0
SAI;191808;0
SAI;191809;0
SAI;191810;0
SAI;191811;0
SAI;191812;0
SAI;191901;0
SAI;191902;0
SAI;191903;0
SAI;191904;0
SAI;191905;0
SAI;191906;0
SAI;191907;0
SAI;191908;0
SAI;191909;0
SAI;191910;0
SAI;191911;0
SAI;191912;0
SAI;192001;0
SAI;192002;0
SAI;192003;0
SAI;192004;0
SAI;192005;0
SAI;192006;0
SAI;192007;0
SAI;192008;0
SAI;192009;0
SAI;192010;0
SAI;192011;0
SAI;192012;0
SAI;192101;0
SAI;192102;0
SAI;192103;0
SAI;192104;0
SAI;192105;0
SAI;192106;0
SAI;192107;0
SAI;192108;0
SAI;192109;0
SAI;192110;0
SAI;192111;0
SAI;192112;0
SAI;192201;0
SAI;192202;0
SAI;192203;0
SAI;192204;0
SAI;192205;0
SAI;192206;0
SAI;192207;0
SAI;192208;0
SAI;192209;0
SAI;192210;0
SAI;192211;0
SAI;192212;0
SAI;192301;0
SAI;192302;0
SAI;192303;0
SAI;192304;0
SAI;192305;0
SAI;192306;0
SAI;192307;0
SAI;192308;0
SAI;192309;0
SAI;192310;0
SAI;192311;0
SAI;192312;0
SAI;192401;0
SAI;192402;0
SAI;192403;0
SAI;192404;0
SAI;192405;0
SAI;192406;0
SAI;192407;0
SAI;192408;0
SAI;192409;0
SAI;192410;0
SAI;192411;0
SAI;192412;0
SAI;192501;0
SAI;192502;0
SAI;192503;0
SAI;192504;0
SAI;192505;0
SAI;192506;0
SAI;192507;0
SAI;192508;0
SAI;192509;0
SAI;192510;0
SAI;192511;0
SAI;192512;0
SAI;192601;0
SAI;192602;0
SAI;192603;0
SAI;192604;0
SAI;192605;0
SAI;192606;0
SAI;192607;0
SAI;192608;0
SAI;192609;0
SAI;192610;0
SAI;192611;0
SAI;192612;0
SAI;192701;0
SAI;192702;0
SAI;192703;0
SAI;192704;0
SAI;192705;0
SAI;192706;0
SAI;192707;0
SAI;192708;0
SAI;192709;0
SAI;192710;0
SAI;192711;0
SAI;192712;0
SAI;192801;0
SAI;192802;0
SAI;192803;0
SAI;192804;0
SAI;192805;0
SAI;192806;0
SAI;192807;0
SAI;192808;0
SAI;192809;0
SAI;192810;0
SAI;192811;0
SAI;192812;0
SAI;192901;0
SAI;192902;0
SAI;192903;0
SAI;192904;0
SAI;192905;0
SAI;192906;0
SAI;192907;0
SAI;192908;0
SAI;192909;0
SAI;192910;0
SAI;192911;0
SAI;192912;0
SAI;193001;0
SAI;193002;0
SAI;193003;0
SAI;193004;0
SAI;193005;0
SAI;193006;0
SAI;193007;0
SAI;193008;0
SAI;193009;0
SAI;193010;0
SAI;193011;0
SAI;193012;0
SAI;193101;0
SAI;193102;0
SAI;193103;0
SAI;193104;0
SAI;193105;0
SAI;193106;0
SAI;193107;0
SAI;193108;0
SAI;193109;0
SAI;193110;0
SAI;193111;0
SAI;193112;0
SAI;193201;0
SAI;193202;0
SAI;193203;0
SAI;193204;0
SAI;193205;0
SAI;193206;0
SAI;193207;0
SAI;193208;0
SAI;193209;0
SAI;193210;0
SAI;193211;0
SAI;193212;0
SAI;193301;0
SAI;193302;0
SAI;193303;0
SAI;193304;0
SAI;193305;0
SAI;193306;0
SAI;193307;0
SAI;193308;0
SAI;193309;0
SAI;193310;0
SAI;193311;0
SAI;193312;0
SAI;193401;0
SAI;193402;0
SAI;193403;0
SAI;193404;0
SAI;193405;0
SAI;193406;0
SAI;193407;0
SAI;193408;0
SAI;193409;0
SAI;193410;0
SAI;193411;0
SAI;193412;0
SAI;193501;0
