 

stn;time;rs1000y0
GOS;1892;0
GOS;1893;0
GOS;1894;0
GOS;1895;0
GOS;1896;0
GOS;1897;0
GOS;1898;0
GOS;1899;0
GOS;1900;0
GOS;1901;0
GOS;1902;0
GOS;1903;0
GOS;1904;0
GOS;1905;0
GOS;1906;0
GOS;1907;0
GOS;1908;0
GOS;1909;0
GOS;1910;0
GOS;1911;0
GOS;1912;0
GOS;1913;0
GOS;1914;0
GOS;1915;0
GOS;1916;0
GOS;1917;0
GOS;1918;0
GOS;1919;0
GOS;1920;0
GOS;1921;0
GOS;1922;0
GOS;1923;0
GOS;1924;0
GOS;1925;0
GOS;1926;0
GOS;1927;0
GOS;1928;1
GOS;1929;0
GOS;1930;0
GOS;1931;0
GOS;1932;0
GOS;1933;1
GOS;1934;0
GOS;1935;0
GOS;1936;0
GOS;1937;0
GOS;1938;0
GOS;1939;0
GOS;1940;0
GOS;1941;0
GOS;1942;0
GOS;1943;0
GOS;1944;0
GOS;1945;1
GOS;1946;0
GOS;1947;0
GOS;1948;0
GOS;1949;0
GOS;1950;0
GOS;1951;1
GOS;1952;0
GOS;1953;0
GOS;1954;1
GOS;1955;0
GOS;1956;0
GOS;1957;0
GOS;1958;0
GOS;1959;0
GOS;1960;0
GOS;1961;0
GOS;1962;0
GOS;1963;0
GOS;1964;0
GOS;1965;0
GOS;1966;0
GOS;1967;0
GOS;1968;1
GOS;1969;0
GOS;1970;0
GOS;1971;0
GOS;1972;0
GOS;1973;0
GOS;1974;0
GOS;1975;0
GOS;1976;0
GOS;1977;0
GOS;1978;0
GOS;1979;0
GOS;1980;0
GOS;1981;0
GOS;1982;0
GOS;1983;0
GOS;1984;0
GOS;1985;0
GOS;1986;0
GOS;1987;1
GOS;1988;0
GOS;1989;0
GOS;1990;0
GOS;1991;1
GOS;1992;0
GOS;1993;0
GOS;1994;0
GOS;1995;0
GOS;1996;0
GOS;1997;0
GOS;1998;0
GOS;1999;0
GOS;2000;0
GOS;2001;0
GOS;2002;4
GOS;2003;1
GOS;2004;0
GOS;2005;0
GOS;2006;0
GOS;2007;0
GOS;2008;0
GOS;2009;0
GOS;2010;0
GOS;2011;0
GOS;2012;0
GOS;2013;0
GOS;2014;1
GOS;2015;0
GOS;2016;0
GOS;2017;0
GOS;2018;0
GOS;2019;0
GOS;2020;1
