 

stn;time;rsd300m0
DBN;190001;0
DBN;190002;0
DBN;190003;0
DBN;190004;0
DBN;190005;0
DBN;190006;0
DBN;190007;0
DBN;190008;1
DBN;190009;0
DBN;190010;0
DBN;190011;0
DBN;190012;2
DBN;190101;0
DBN;190102;0
DBN;190103;0
DBN;190104;1
DBN;190105;0
DBN;190106;2
DBN;190107;1
DBN;190108;0
DBN;190109;0
DBN;190110;0
DBN;190111;0
DBN;190112;0
DBN;190201;0
DBN;190202;0
DBN;190203;0
DBN;190204;0
DBN;190205;1
DBN;190206;0
DBN;190207;0
DBN;190208;0
DBN;190209;0
DBN;190210;0
DBN;190211;0
DBN;190212;1
DBN;190301;0
DBN;190302;0
DBN;190303;0
DBN;190304;0
DBN;190305;0
DBN;190306;0
DBN;190307;0
DBN;190308;1
DBN;190309;0
DBN;190310;0
DBN;190311;0
DBN;190312;0
DBN;190401;0
DBN;190402;1
DBN;190403;0
DBN;190404;0
DBN;190405;0
DBN;190406;0
DBN;190407;0
DBN;190408;0
DBN;190409;0
DBN;190410;0
DBN;190411;0
DBN;190412;0
DBN;190501;0
DBN;190502;0
DBN;190503;0
DBN;190504;0
DBN;190505;0
DBN;190506;1
DBN;190507;1
DBN;190508;2
DBN;190509;0
DBN;190510;0
DBN;190511;0
DBN;190512;0
DBN;190601;0
DBN;190602;1
DBN;190603;0
DBN;190604;0
DBN;190605;1
DBN;190606;0
DBN;190607;0
DBN;190608;0
DBN;190609;0
DBN;190610;1
DBN;190611;2
DBN;190612;0
DBN;190701;0
DBN;190702;1
DBN;190703;1
DBN;190704;0
DBN;190705;0
DBN;190706;0
DBN;190707;0
DBN;190708;0
DBN;190709;1
DBN;190710;0
DBN;190711;0
DBN;190712;1
DBN;190801;0
DBN;190802;1
DBN;190803;0
DBN;190804;1
DBN;190805;0
DBN;190806;3
DBN;190807;0
DBN;190808;1
DBN;190809;2
DBN;190810;0
DBN;190811;1
DBN;190812;0
DBN;190901;0
DBN;190902;0
DBN;190903;0
DBN;190904;0
DBN;190905;0
DBN;190906;0
DBN;190907;1
DBN;190908;0
DBN;190909;0
DBN;190910;0
DBN;190911;1
DBN;190912;0
DBN;191001;2
DBN;191002;1
DBN;191003;0
DBN;191004;0
DBN;191005;0
DBN;191006;0
DBN;191007;1
DBN;191008;0
DBN;191009;1
DBN;191010;0
DBN;191011;1
DBN;191012;0
DBN;191101;0
DBN;191102;1
DBN;191103;1
DBN;191104;0
DBN;191105;0
DBN;191106;0
DBN;191107;0
DBN;191108;1
DBN;191109;0
DBN;191110;0
