 

stn;time;rsd300m0
WAR;201603;0
WAR;201604;1
WAR;201605;1
WAR;201606;1
WAR;201607;1
WAR;201608;1
WAR;201609;0
WAR;201610;0
WAR;201611;0
WAR;201612;0
WAR;201701;1
WAR;201702;0
WAR;201703;0
WAR;201704;0
WAR;201705;0
WAR;201706;0
WAR;201707;0
WAR;201708;2
WAR;201709;0
WAR;201710;0
WAR;201711;0
WAR;201712;1
WAR;201801;1
WAR;201802;0
WAR;201803;0
WAR;201804;0
WAR;201805;1
WAR;201806;0
WAR;201807;0
WAR;201808;0
WAR;201809;0
WAR;201810;2
WAR;201811;0
WAR;201812;1
WAR;201901;1
WAR;201902;0
WAR;201903;0
WAR;201904;1
WAR;201905;0
WAR;201906;0
WAR;201907;1
WAR;201908;3
WAR;201909;0
WAR;201910;0
WAR;201911;0
WAR;201912;0
WAR;202001;0
WAR;202002;0
WAR;202003;0
WAR;202004;0
WAR;202005;0
WAR;202006;1
WAR;202007;0
WAR;202008;3
WAR;202009;1
WAR;202010;1
WAR;202011;0
WAR;202012;0
WAR;202101;1
WAR;202102;0
WAR;202103;0
WAR;202104;0
WAR;202105;0
