 

stn;time;rsd300m0
VSCHO;201312;0
VSCHO;201401;1
VSCHO;201402;1
VSCHO;201403;0
VSCHO;201404;0
VSCHO;201405;1
VSCHO;201406;0
VSCHO;201407;3
VSCHO;201408;0
VSCHO;201409;0
VSCHO;201410;0
VSCHO;201411;1
VSCHO;201412;0
VSCHO;201501;0
VSCHO;201502;0
VSCHO;201503;0
VSCHO;201504;0
VSCHO;201505;2
VSCHO;201506;0
VSCHO;201507;0
VSCHO;201508;1
VSCHO;201509;1
VSCHO;201510;1
VSCHO;201511;1
VSCHO;201512;0
VSCHO;201601;0
VSCHO;201602;0
VSCHO;201603;0
VSCHO;201604;1
VSCHO;201605;1
VSCHO;201606;0
VSCHO;201607;0
VSCHO;201608;1
VSCHO;201609;0
VSCHO;201610;0
VSCHO;201611;2
VSCHO;201612;0
VSCHO;201701;0
VSCHO;201702;1
VSCHO;201703;1
VSCHO;201704;0
VSCHO;201705;0
VSCHO;201706;1
VSCHO;201707;0
VSCHO;201708;1
VSCHO;201709;0
VSCHO;201710;0
VSCHO;201711;0
VSCHO;201712;1
VSCHO;201801;1
VSCHO;201802;0
VSCHO;201803;0
VSCHO;201804;1
VSCHO;201805;0
VSCHO;201806;1
VSCHO;201807;1
VSCHO;201808;0
VSCHO;201809;1
VSCHO;201810;0
VSCHO;201811;0
VSCHO;201812;0
VSCHO;201901;0
VSCHO;201902;0
VSCHO;201903;0
VSCHO;201904;0
VSCHO;201905;1
VSCHO;201906;1
VSCHO;201907;2
VSCHO;201908;3
VSCHO;201909;0
VSCHO;201910;0
VSCHO;201911;0
VSCHO;201912;0
VSCHO;202001;0
VSCHO;202002;0
VSCHO;202003;1
VSCHO;202004;0
VSCHO;202005;0
VSCHO;202006;0
VSCHO;202007;0
VSCHO;202008;2
