 

stn;time;rs1000m0
SMM;190010;0
SMM;190011;0
SMM;190012;0
SMM;190101;0
SMM;190102;0
SMM;190103;0
SMM;190104;0
SMM;190105;0
SMM;190106;0
SMM;190107;0
SMM;190108;0
SMM;190109;0
SMM;190110;0
SMM;190111;0
SMM;190112;0
SMM;190201;0
SMM;190202;0
SMM;190203;0
SMM;190204;0
SMM;190205;0
SMM;190206;0
SMM;190207;0
SMM;190208;0
SMM;190209;0
SMM;190210;0
SMM;190211;0
SMM;190212;0
SMM;190301;0
SMM;190302;0
SMM;190303;0
SMM;190304;0
SMM;190305;0
SMM;190306;0
SMM;190307;0
SMM;190308;0
SMM;190309;0
SMM;190310;0
SMM;190311;0
SMM;190312;0
SMM;190401;0
SMM;190402;0
SMM;190403;0
SMM;190404;0
SMM;190405;0
SMM;190406;0
SMM;190407;0
SMM;190408;0
SMM;190409;0
SMM;190410;0
SMM;190411;0
SMM;190412;0
SMM;190501;0
SMM;190502;0
SMM;190503;0
SMM;190504;0
SMM;190505;0
SMM;190506;0
SMM;190507;0
SMM;190508;0
SMM;190509;0
SMM;190510;0
SMM;190511;0
SMM;190512;0
SMM;190601;0
SMM;190602;0
SMM;190603;0
SMM;190604;0
SMM;190605;0
SMM;190606;0
SMM;190607;0
SMM;190608;0
SMM;190609;0
SMM;190610;0
SMM;190611;0
SMM;190612;0
SMM;190701;0
SMM;190702;0
SMM;190703;0
SMM;190704;0
SMM;190705;0
SMM;190706;0
SMM;190707;0
SMM;190708;0
SMM;190709;0
SMM;190710;0
SMM;190711;0
SMM;190712;0
SMM;190801;0
SMM;190802;0
SMM;190803;0
SMM;190804;0
SMM;190805;0
SMM;190806;0
SMM;190807;0
SMM;190808;0
SMM;190809;0
SMM;190810;0
SMM;190811;0
SMM;190812;0
SMM;190901;0
SMM;190902;0
SMM;190903;0
SMM;190904;0
SMM;190905;0
SMM;190906;0
SMM;190907;0
SMM;190908;0
SMM;190909;0
SMM;190910;0
SMM;190911;0
SMM;190912;0
SMM;191001;0
SMM;191002;0
SMM;191003;0
SMM;191004;0
SMM;191005;0
SMM;191006;0
SMM;191007;0
SMM;191008;0
SMM;191009;0
SMM;191010;0
SMM;191011;0
SMM;191012;0
SMM;191101;0
SMM;191102;0
SMM;191103;0
SMM;191104;0
SMM;191105;0
SMM;191106;0
SMM;191107;0
SMM;191108;0
SMM;191109;0
SMM;191110;0
SMM;191111;0
SMM;191112;0
SMM;191201;0
SMM;191202;0
SMM;191203;0
SMM;191204;0
SMM;191205;0
SMM;191206;0
SMM;191207;0
SMM;191208;0
SMM;191209;0
SMM;191210;0
SMM;191211;0
SMM;191212;0
SMM;191301;0
SMM;191302;0
SMM;191303;0
SMM;191304;0
SMM;191305;0
SMM;191306;0
SMM;191307;0
SMM;191308;0
SMM;191309;0
SMM;191310;0
SMM;191311;0
SMM;191312;0
SMM;191401;0
SMM;191402;0
SMM;191403;0
SMM;191404;0
SMM;191405;0
SMM;191406;0
SMM;191407;0
SMM;191408;0
SMM;191409;0
SMM;191410;0
SMM;191411;0
SMM;191412;0
SMM;191501;0
SMM;191502;0
SMM;191503;0
SMM;191504;0
SMM;191505;0
SMM;191506;0
SMM;191507;0
SMM;191508;0
SMM;191509;0
SMM;191510;0
SMM;191511;0
SMM;191512;0
SMM;191601;0
SMM;191602;0
SMM;191603;0
