 

stn;time;rsd700m0
TICAM;201102;0
TICAM;201103;0
TICAM;201104;0
TICAM;201105;0
TICAM;201106;0
TICAM;201107;1
TICAM;201108;0
TICAM;201109;0
TICAM;201110;0
TICAM;201111;0
TICAM;201112;0
TICAM;201201;0
TICAM;201202;0
TICAM;201203;0
TICAM;201204;0
TICAM;201205;0
TICAM;201206;0
TICAM;201207;0
TICAM;201208;1
TICAM;201209;0
TICAM;201210;0
TICAM;201211;0
TICAM;201212;0
TICAM;201301;0
TICAM;201302;0
TICAM;201303;0
TICAM;201304;1
TICAM;201305;0
TICAM;201306;0
TICAM;201307;1
TICAM;201308;0
TICAM;201309;0
TICAM;201310;1
TICAM;201311;0
TICAM;201312;1
TICAM;201401;0
TICAM;201402;0
TICAM;201403;0
TICAM;201404;0
TICAM;201405;0
TICAM;201406;0
TICAM;201407;1
TICAM;201408;0
TICAM;201409;0
TICAM;201410;0
TICAM;201411;3
TICAM;201412;0
TICAM;201501;0
TICAM;201502;0
TICAM;201503;0
TICAM;201504;0
TICAM;201505;0
TICAM;201506;0
TICAM;201507;0
TICAM;201508;0
TICAM;201509;1
TICAM;201510;0
TICAM;201511;0
TICAM;201512;0
TICAM;201601;0
TICAM;201602;0
TICAM;201603;0
TICAM;201604;0
TICAM;201605;0
TICAM;201606;1
TICAM;201607;0
TICAM;201608;1
TICAM;201609;0
TICAM;201610;0
TICAM;201611;0
TICAM;201612;0
TICAM;201701;0
TICAM;201702;0
TICAM;201703;0
TICAM;201704;0
TICAM;201705;0
TICAM;201706;2
TICAM;201707;0
TICAM;201708;1
TICAM;201709;1
TICAM;201710;0
TICAM;201711;0
TICAM;201712;0
TICAM;201801;0
TICAM;201802;0
TICAM;201803;0
TICAM;201804;0
TICAM;201805;0
TICAM;201806;0
TICAM;201807;0
TICAM;201808;0
TICAM;201809;0
TICAM;201810;1
TICAM;201811;0
TICAM;201812;0
TICAM;201901;0
TICAM;201902;0
TICAM;201903;-
TICAM;201904;0
TICAM;201905;0
TICAM;201906;0
TICAM;201907;4
TICAM;201908;3
TICAM;201909;0
TICAM;201910;0
TICAM;201911;0
TICAM;201912;0
TICAM;202001;0
TICAM;202002;0
TICAM;202003;0
TICAM;202004;0
TICAM;202005;0
TICAM;202006;1
TICAM;202007;0
TICAM;202008;1
TICAM;202009;1
TICAM;202010;2
TICAM;202011;0
TICAM;202012;0
TICAM;202101;0
TICAM;202102;0
TICAM;202103;0
