 

stn;time;rsd300m0
CPS;190010;0
CPS;190011;0
CPS;190012;0
CPS;190101;0
CPS;190102;0
CPS;190103;0
CPS;190104;0
CPS;190105;0
CPS;190106;1
CPS;190107;1
CPS;190108;2
CPS;190109;0
CPS;190110;0
CPS;190111;0
CPS;190112;0
CPS;190201;0
CPS;190202;0
CPS;190203;0
CPS;190204;0
CPS;190205;0
CPS;190206;0
CPS;190207;0
CPS;190208;0
CPS;190209;1
CPS;190210;0
CPS;190211;0
CPS;190212;0
CPS;190301;0
CPS;190302;0
CPS;190303;0
CPS;190304;0
CPS;190305;0
CPS;190306;0
CPS;190307;1
CPS;190308;0
CPS;190309;0
CPS;190310;1
CPS;190311;0
CPS;190312;0
CPS;190401;0
CPS;190402;0
CPS;190403;0
CPS;190404;0
CPS;190405;0
CPS;190406;1
CPS;190407;0
CPS;190408;0
CPS;190409;0
CPS;190410;0
CPS;190411;0
CPS;190412;0
CPS;190501;0
CPS;190502;0
CPS;190503;0
CPS;190504;0
CPS;190505;0
CPS;190506;0
CPS;190507;0
CPS;190508;2
CPS;190509;0
CPS;190510;0
CPS;190511;1
CPS;190512;0
CPS;190601;0
CPS;190602;0
CPS;190603;0
CPS;190604;0
CPS;190605;0
CPS;190606;0
CPS;190607;0
CPS;190608;0
CPS;190609;0
CPS;190610;0
CPS;190611;0
CPS;190612;0
CPS;190701;0
CPS;190702;1
CPS;190703;1
CPS;190704;0
CPS;190705;0
CPS;190706;2
CPS;190707;0
CPS;190708;0
CPS;190709;0
CPS;190710;1
CPS;190711;0
CPS;190712;0
CPS;190801;0
CPS;190802;0
CPS;190803;0
CPS;190804;0
CPS;190805;0
CPS;190806;0
CPS;190807;0
CPS;190808;1
CPS;190809;1
CPS;190810;0
CPS;190811;0
CPS;190812;0
CPS;190901;0
CPS;190902;0
CPS;190903;0
CPS;190904;0
CPS;190905;0
CPS;190906;0
CPS;190907;0
CPS;190908;0
CPS;190909;0
CPS;190910;2
CPS;190911;0
CPS;190912;0
CPS;191001;2
CPS;191002;0
CPS;191003;0
CPS;191004;0
