 

stn;time;rsd300m0
VDPON;201301;0
VDPON;201302;1
VDPON;201303;0
VDPON;201304;1
VDPON;201305;0
VDPON;201306;1
VDPON;201307;1
VDPON;201308;2
VDPON;201309;0
VDPON;201310;2
VDPON;201311;1
VDPON;201312;0
VDPON;201401;1
VDPON;201402;0
VDPON;201403;1
VDPON;201404;0
VDPON;201405;0
VDPON;201406;0
VDPON;201407;2
VDPON;201408;0
VDPON;201409;0
VDPON;201410;1
VDPON;201411;1
VDPON;201412;0
VDPON;201501;0
VDPON;201502;0
VDPON;201503;1
VDPON;201504;0
VDPON;201505;1
VDPON;201506;0
VDPON;201507;0
VDPON;201508;0
VDPON;201509;1
VDPON;201510;0
VDPON;201511;1
VDPON;201512;0
VDPON;201601;1
VDPON;201602;0
VDPON;201603;0
VDPON;201604;0
VDPON;201605;1
VDPON;201606;0
VDPON;201607;2
VDPON;201608;1
VDPON;201609;0
VDPON;201610;2
VDPON;201611;1
VDPON;201612;0
VDPON;201701;0
VDPON;201702;1
VDPON;201703;0
VDPON;201704;1
VDPON;201705;0
VDPON;201706;0
VDPON;201707;0
VDPON;201708;0
VDPON;201709;0
VDPON;201710;0
VDPON;201711;0
VDPON;201712;2
VDPON;201801;3
VDPON;201802;0
VDPON;201803;1
VDPON;201804;0
VDPON;201805;0
VDPON;201806;0
VDPON;201807;0
VDPON;201808;0
VDPON;201809;0
VDPON;201810;0
VDPON;201811;0
VDPON;201812;0
VDPON;201901;0
VDPON;201902;-
VDPON;201903;0
VDPON;201904;0
VDPON;201905;0
VDPON;201906;0
VDPON;201907;2
VDPON;201908;0
VDPON;201909;0
VDPON;201910;0
VDPON;201911;0
VDPON;201912;0
VDPON;202001;0
VDPON;202002;0
VDPON;202003;1
VDPON;202004;0
VDPON;202005;0
VDPON;202006;0
VDPON;202007;0
VDPON;202008;0
VDPON;202009;0
VDPON;202010;1
VDPON;202011;0
VDPON;202012;0
VDPON;202101;0
VDPON;202102;0
VDPON;202103;0
VDPON;202104;0
VDPON;202105;1
