 

stn;time;rsd700y0
OBD;1901;1
OBD;1902;0
OBD;1903;0
OBD;1904;0
OBD;1905;0
OBD;1906;1
OBD;1907;0
OBD;1908;0
OBD;1909;0
OBD;1910;2
OBD;1911;0
OBD;1912;0
OBD;1913;0
OBD;1914;1
OBD;1915;0
OBD;1916;0
OBD;1917;0
OBD;1918;1
OBD;1919;1
OBD;1920;0
OBD;1921;1
OBD;1922;1
OBD;1923;0
OBD;1924;0
OBD;1925;0
OBD;1926;1
OBD;1927;1
OBD;1928;0
OBD;1929;0
OBD;1930;0
OBD;1931;1
OBD;1932;0
OBD;1933;0
OBD;1934;1
OBD;1935;0
OBD;1936;1
OBD;1937;0
OBD;1938;1
OBD;1939;1
OBD;1940;1
OBD;1941;0
OBD;1942;0
OBD;1943;0
OBD;1944;0
OBD;1945;0
OBD;1946;1
OBD;1947;0
OBD;1948;0
OBD;1949;0
OBD;1950;0
OBD;1951;0
OBD;1952;0
OBD;1953;1
OBD;1954;3
OBD;1955;1
OBD;1956;0
OBD;1957;1
OBD;1958;0
OBD;1959;0
OBD;1960;0
OBD;1961;0
OBD;1962;0
OBD;1963;1
OBD;1964;0
OBD;1965;1
OBD;1966;1
OBD;1967;0
OBD;1968;0
OBD;1969;0
OBD;1970;2
OBD;1971;1
OBD;1972;0
OBD;1973;0
OBD;1974;0
OBD;1975;0
OBD;1976;1
OBD;1977;1
OBD;1978;1
OBD;1979;0
OBD;1980;0
OBD;1981;1
OBD;1982;0
OBD;1983;0
OBD;1984;1
OBD;1985;1
OBD;1986;0
OBD;1987;1
OBD;1988;0
OBD;1989;1
OBD;1990;0
OBD;1991;2
OBD;1992;0
OBD;1993;0
OBD;1994;0
OBD;1995;0
OBD;1996;0
OBD;1997;0
OBD;1998;0
OBD;1999;1
OBD;2000;1
OBD;2001;0
OBD;2002;0
OBD;2003;0
OBD;2004;0
OBD;2005;1
OBD;2006;0
OBD;2007;0
OBD;2008;0
OBD;2009;1
OBD;2010;1
OBD;2011;0
OBD;2012;0
OBD;2013;0
OBD;2014;0
OBD;2015;0
OBD;2016;1
OBD;2017;0
OBD;2018;0
OBD;2019;0
OBD;2020;1
