 

stn;time;breclod0
OBI;20050601;0
OBI;20050602;0
OBI;20050603;1
OBI;20050604;0
OBI;20050605;0
OBI;20050606;0
OBI;20050607;0
OBI;20050608;0
OBI;20050609;0
OBI;20050610;0
OBI;20050611;0
OBI;20050612;0
OBI;20050613;0
OBI;20050614;0
OBI;20050615;0
OBI;20050616;0
OBI;20050617;0
OBI;20050618;0
OBI;20050619;0
OBI;20050620;0
OBI;20050621;0
OBI;20050622;0
OBI;20050623;0
OBI;20050624;9
OBI;20050625;0
OBI;20050626;0
OBI;20050627;0
OBI;20050628;0
OBI;20050629;0
OBI;20050630;0
OBI;20050701;0
OBI;20050702;0
OBI;20050703;0
OBI;20050704;0
OBI;20050705;0
OBI;20050706;0
OBI;20050707;0
OBI;20050708;0
OBI;20050709;0
OBI;20050710;0
OBI;20050711;0
OBI;20050712;0
OBI;20050713;0
OBI;20050714;0
OBI;20050715;0
OBI;20050716;3
OBI;20050717;0
OBI;20050718;15
OBI;20050719;0
OBI;20050720;0
OBI;20050721;0
OBI;20050722;0
OBI;20050723;0
OBI;20050724;0
OBI;20050725;4
OBI;20050726;0
OBI;20050727;0
OBI;20050728;0
OBI;20050729;0
OBI;20050730;0
OBI;20050731;0
OBI;20050801;0
OBI;20050802;0
OBI;20050803;0
OBI;20050804;0
OBI;20050805;0
OBI;20050806;0
OBI;20050807;0
OBI;20050808;0
OBI;20050809;0
OBI;20050810;0
OBI;20050811;0
OBI;20050812;0
OBI;20050813;0
OBI;20050814;0
OBI;20050815;0
OBI;20050816;0
OBI;20050817;0
OBI;20050818;2
OBI;20050819;0
OBI;20050820;0
OBI;20050821;0
OBI;20050822;0
OBI;20050823;0
OBI;20050824;0
OBI;20050825;0
OBI;20050826;0
OBI;20050827;0
OBI;20050828;0
OBI;20050829;0
OBI;20050830;0
OBI;20050831;0
OBI;20050901;0
OBI;20050902;0
OBI;20050903;0
OBI;20050904;0
OBI;20050905;1
OBI;20050906;0
OBI;20050907;0
OBI;20050908;0
OBI;20050909;0
OBI;20050910;0
OBI;20050911;0
OBI;20050912;0
OBI;20050913;0
OBI;20050914;0
OBI;20050915;0
OBI;20050916;0
OBI;20050917;0
OBI;20050918;0
OBI;20050919;0
OBI;20050920;0
OBI;20050921;0
OBI;20050922;0
OBI;20050923;0
OBI;20050924;0
OBI;20050925;0
OBI;20050926;0
OBI;20050927;0
OBI;20050928;0
OBI;20050929;0
OBI;20050930;0
OBI;20051001;0
OBI;20051002;0
OBI;20051003;0
OBI;20051004;0
OBI;20051005;0
OBI;20051006;0
OBI;20051007;0
OBI;20051008;0
OBI;20051009;0
OBI;20051010;0
OBI;20051011;0
OBI;20051012;0
OBI;20051013;0
OBI;20051014;0
OBI;20051015;0
OBI;20051016;0
OBI;20051017;0
OBI;20051018;0
OBI;20051019;0
OBI;20051020;0
OBI;20051021;0
OBI;20051022;0
OBI;20051023;0
OBI;20051024;0
OBI;20051025;0
OBI;20051026;0
OBI;20051027;0
OBI;20051028;0
OBI;20051029;0
OBI;20051030;0
OBI;20051031;0
OBI;20051101;0
OBI;20051102;0
OBI;20051103;0
OBI;20051104;0
OBI;20051105;0
OBI;20051106;0
OBI;20051107;0
OBI;20051108;0
OBI;20051109;0
OBI;20051110;0
OBI;20051111;0
OBI;20051112;0
OBI;20051113;0
OBI;20051114;0
OBI;20051115;0
OBI;20051116;0
OBI;20051117;0
OBI;20051118;0
OBI;20051119;0
OBI;20051120;0
OBI;20051121;0
OBI;20051122;0
OBI;20051123;0
OBI;20051124;0
OBI;20051125;0
OBI;20051126;0
OBI;20051127;0
OBI;20051128;0
OBI;20051129;0
OBI;20051130;0
OBI;20051201;0
OBI;20051202;0
OBI;20051203;0
OBI;20051204;0
OBI;20051205;0
OBI;20051206;0
OBI;20051207;0
OBI;20051208;0
OBI;20051209;0
OBI;20051210;0
OBI;20051211;0
OBI;20051212;0
OBI;20051213;0
OBI;20051214;0
OBI;20051215;0
OBI;20051216;0
OBI;20051217;0
OBI;20051218;0
OBI;20051219;0
OBI;20051220;0
OBI;20051221;0
OBI;20051222;0
OBI;20051223;0
OBI;20051224;0
OBI;20051225;0
OBI;20051226;0
OBI;20051227;0
OBI;20051228;0
OBI;20051229;0
OBI;20051230;0
OBI;20051231;0
OBI;20060101;0
OBI;20060102;0
OBI;20060103;0
OBI;20060104;0
OBI;20060105;0
OBI;20060106;0
OBI;20060107;0
OBI;20060108;0
OBI;20060109;0
OBI;20060110;0
OBI;20060111;0
OBI;20060112;0
OBI;20060113;0
OBI;20060114;0
OBI;20060115;0
OBI;20060116;0
OBI;20060117;0
OBI;20060118;0
OBI;20060119;0
OBI;20060120;0
OBI;20060121;0
OBI;20060122;0
OBI;20060123;0
OBI;20060124;0
OBI;20060125;0
OBI;20060126;0
OBI;20060127;0
OBI;20060128;0
OBI;20060129;0
OBI;20060130;0
OBI;20060131;0
OBI;20060201;0
OBI;20060202;0
OBI;20060203;0
OBI;20060204;0
OBI;20060205;0
OBI;20060206;0
OBI;20060207;0
OBI;20060208;0
OBI;20060209;0
OBI;20060210;0
OBI;20060211;0
OBI;20060212;0
OBI;20060213;0
OBI;20060214;0
OBI;20060215;0
OBI;20060216;0
OBI;20060217;0
OBI;20060218;0
OBI;20060219;0
OBI;20060220;0
OBI;20060221;0
OBI;20060222;0
OBI;20060223;0
OBI;20060224;0
OBI;20060225;0
OBI;20060226;0
OBI;20060227;0
OBI;20060228;0
OBI;20060301;0
OBI;20060302;0
OBI;20060303;0
OBI;20060304;0
OBI;20060305;0
OBI;20060306;0
OBI;20060307;0
