 

stn;time;rsd700m0
MMZOZ;201709;0
MMZOZ;201710;0
MMZOZ;201711;0
MMZOZ;201712;0
MMZOZ;201801;0
MMZOZ;201802;0
MMZOZ;201803;0
MMZOZ;201804;0
MMZOZ;201805;0
MMZOZ;201806;0
MMZOZ;201807;0
MMZOZ;201808;0
MMZOZ;201809;0
MMZOZ;201810;0
MMZOZ;201811;0
MMZOZ;201812;0
MMZOZ;201901;0
MMZOZ;201902;0
MMZOZ;201903;0
MMZOZ;201904;0
MMZOZ;201905;0
MMZOZ;201906;0
MMZOZ;201907;0
MMZOZ;201908;0
MMZOZ;201909;0
MMZOZ;201910;0
MMZOZ;201911;0
MMZOZ;201912;0
MMZOZ;202001;0
MMZOZ;202002;0
MMZOZ;202003;0
MMZOZ;202004;0
MMZOZ;202005;0
MMZOZ;202006;0
MMZOZ;202007;0
MMZOZ;202008;0
MMZOZ;202009;0
MMZOZ;202010;0
MMZOZ;202011;0
MMZOZ;202012;0
MMZOZ;202101;0
MMZOZ;202102;0
MMZOZ;202103;0
