 

stn;time;rs1000m0
BAM;190001;0
BAM;190002;0
BAM;190003;0
BAM;190004;0
BAM;190005;0
BAM;190006;0
BAM;190007;0
BAM;190008;0
BAM;190009;0
BAM;190010;0
BAM;190011;0
BAM;190012;0
BAM;190101;0
BAM;190102;0
BAM;190103;0
BAM;190104;0
BAM;190105;0
BAM;190106;0
BAM;190107;0
BAM;190108;0
BAM;190109;0
BAM;190110;0
BAM;190111;0
BAM;190112;0
BAM;190201;0
BAM;190202;0
BAM;190203;0
BAM;190204;0
BAM;190205;0
BAM;190206;0
BAM;190207;0
BAM;190208;0
BAM;190209;0
BAM;190210;0
BAM;190211;0
BAM;190212;0
BAM;190301;0
BAM;190302;0
BAM;190303;0
BAM;190304;0
BAM;190305;0
BAM;190306;0
BAM;190307;0
BAM;190308;0
BAM;190309;0
BAM;190310;0
BAM;190311;0
BAM;190312;0
BAM;190401;0
BAM;190402;0
BAM;190403;0
BAM;190404;0
BAM;190405;0
BAM;190406;0
BAM;190407;0
BAM;190408;0
BAM;190409;0
BAM;190410;0
BAM;190411;0
BAM;190412;0
BAM;190501;0
BAM;190502;0
BAM;190503;0
BAM;190504;0
BAM;190505;0
BAM;190506;0
BAM;190507;0
BAM;190508;0
BAM;190509;0
BAM;190510;0
BAM;190511;0
BAM;190512;0
BAM;190601;0
BAM;190602;0
BAM;190603;0
BAM;190604;0
BAM;190605;2
BAM;190606;0
BAM;190607;0
BAM;190608;0
BAM;190609;0
BAM;190610;0
BAM;190611;0
BAM;190612;0
BAM;190701;0
BAM;190702;0
BAM;190703;0
BAM;190704;0
BAM;190705;0
BAM;190706;0
BAM;190707;0
BAM;190708;0
BAM;190709;0
BAM;190710;0
BAM;190711;0
BAM;190712;0
BAM;190801;0
BAM;190802;0
BAM;190803;0
BAM;190804;0
BAM;190805;0
BAM;190806;0
BAM;190807;0
BAM;190808;0
BAM;190809;0
BAM;190810;0
BAM;190811;0
BAM;190812;0
BAM;190901;0
BAM;190902;0
BAM;190903;0
BAM;190904;0
BAM;190905;0
BAM;190906;0
BAM;190907;0
BAM;190908;0
BAM;190909;0
BAM;190910;0
BAM;190911;0
BAM;190912;0
BAM;191001;0
BAM;191002;0
BAM;191003;0
BAM;191004;0
BAM;191005;0
BAM;191006;0
BAM;191007;0
BAM;191008;0
BAM;191009;0
BAM;191010;0
BAM;191011;0
BAM;191012;0
BAM;191101;0
BAM;191102;0
BAM;191103;0
BAM;191104;0
BAM;191105;0
BAM;191106;0
BAM;191107;0
BAM;191108;0
BAM;191109;0
BAM;191110;0
BAM;191111;0
BAM;191112;0
BAM;191201;0
BAM;191202;0
BAM;191203;0
BAM;191204;0
BAM;191205;0
BAM;191206;0
BAM;191207;0
BAM;191208;0
BAM;191209;0
BAM;191210;0
BAM;191211;0
BAM;191212;0
BAM;191301;0
BAM;191302;0
BAM;191303;0
BAM;191304;0
BAM;191305;0
BAM;191306;0
BAM;191307;0
