 

stn;time;rs1000m0
BRI;196101;0
BRI;196102;0
BRI;196103;0
BRI;196104;0
BRI;196105;0
BRI;196106;0
BRI;196107;0
BRI;196108;0
BRI;196109;0
BRI;196110;0
BRI;196111;0
BRI;196112;0
BRI;196201;0
BRI;196202;0
BRI;196203;0
BRI;196204;0
BRI;196205;0
BRI;196206;0
BRI;196207;0
BRI;196208;0
BRI;196209;0
BRI;196210;0
BRI;196211;0
BRI;196212;0
BRI;196301;0
BRI;196302;0
BRI;196303;0
BRI;196304;0
BRI;196305;0
BRI;196306;0
BRI;196307;0
BRI;196308;0
BRI;196309;0
BRI;196310;0
BRI;196311;0
BRI;196312;0
BRI;196401;0
BRI;196402;0
BRI;196403;0
BRI;196404;0
BRI;196405;0
BRI;196406;0
BRI;196407;0
BRI;196408;0
BRI;196409;0
BRI;196410;0
BRI;196411;0
BRI;196412;0
BRI;196501;0
BRI;196502;0
BRI;196503;0
BRI;196504;0
BRI;196505;0
BRI;196506;0
BRI;196507;0
BRI;196508;0
BRI;196509;0
BRI;196510;0
BRI;196511;0
BRI;196512;0
BRI;196601;0
BRI;196602;0
BRI;196603;0
BRI;196604;0
BRI;196605;0
BRI;196606;0
BRI;196607;0
BRI;196608;0
BRI;196609;0
BRI;196610;0
BRI;196611;0
BRI;196612;0
BRI;196701;0
BRI;196702;0
BRI;196703;0
BRI;196704;0
BRI;196705;0
BRI;196706;0
BRI;196707;0
BRI;196708;0
BRI;196709;0
BRI;196710;0
BRI;196711;0
BRI;196712;0
BRI;196801;0
BRI;196802;0
BRI;196803;0
BRI;196804;0
BRI;196805;0
BRI;196806;0
BRI;196807;0
BRI;196808;0
BRI;196809;0
BRI;196810;0
BRI;196811;1
BRI;196812;0
BRI;196901;0
BRI;196902;0
BRI;196903;0
BRI;196904;0
BRI;196905;0
BRI;196906;0
BRI;196907;0
BRI;196908;0
BRI;196909;0
BRI;196910;0
BRI;196911;0
BRI;196912;0
BRI;197001;0
BRI;197002;0
BRI;197003;0
BRI;197004;0
BRI;197005;0
BRI;197006;0
BRI;197007;0
BRI;197008;0
BRI;197009;0
BRI;197010;0
BRI;197011;0
BRI;197012;0
BRI;197101;0
BRI;197102;0
BRI;197103;0
BRI;197104;0
BRI;197105;0
BRI;197106;0
BRI;197107;0
BRI;197108;0
BRI;197109;0
BRI;197110;0
BRI;197111;0
BRI;197112;0
BRI;197201;0
BRI;197202;0
BRI;197203;0
BRI;197204;0
BRI;197205;0
BRI;197206;0
BRI;197207;0
BRI;197208;0
BRI;197209;0
BRI;197210;0
BRI;197211;0
BRI;197212;0
BRI;197301;0
BRI;197302;0
BRI;197303;0
BRI;197304;0
BRI;197305;0
BRI;197306;0
BRI;197307;0
BRI;197308;0
BRI;197309;0
BRI;197310;0
BRI;197311;0
BRI;197312;0
BRI;197401;0
BRI;197402;0
BRI;197403;0
BRI;197404;0
BRI;197405;0
BRI;197406;0
BRI;197407;0
BRI;197408;0
BRI;197409;0
BRI;197410;0
BRI;197411;0
BRI;197412;0
BRI;197501;0
BRI;197502;0
BRI;197503;0
BRI;197504;0
BRI;197505;0
BRI;197506;0
BRI;197507;0
BRI;197508;0
BRI;197509;0
BRI;197510;0
BRI;197511;0
BRI;197512;0
BRI;197601;0
BRI;197602;0
BRI;197603;0
BRI;197604;0
BRI;197605;0
BRI;197606;0
BRI;197607;0
BRI;197608;0
BRI;197609;0
BRI;197610;0
BRI;197611;0
BRI;197612;0
BRI;197701;0
BRI;197702;0
BRI;197703;0
BRI;197704;0
BRI;197705;0
BRI;197706;0
BRI;197707;0
BRI;197708;0
BRI;197709;0
BRI;197710;0
BRI;197711;0
BRI;197712;0
BRI;197801;0
BRI;197802;0
BRI;197803;0
BRI;197804;0
BRI;197805;0
BRI;197806;0
BRI;197807;0
BRI;197808;0
BRI;197809;0
BRI;197810;0
BRI;197811;0
BRI;197812;0
BRI;197901;0
BRI;197902;0
BRI;197903;0
BRI;197904;0
BRI;197905;0
BRI;197906;0
BRI;197907;0
BRI;197908;0
BRI;197909;0
BRI;197910;0
BRI;197911;0
BRI;197912;0
BRI;198001;0
BRI;198002;0
BRI;198003;0
BRI;198004;0
BRI;198005;0
BRI;198006;0
BRI;198007;0
BRI;198008;0
BRI;198009;0
BRI;198010;0
BRI;198011;0
BRI;198012;0
BRI;198101;0
BRI;198102;0
BRI;198103;0
BRI;198104;0
BRI;198105;0
BRI;198106;0
BRI;198107;0
BRI;198108;0
BRI;198109;0
BRI;198110;0
BRI;198111;0
BRI;198112;0
BRI;198201;0
BRI;198202;0
BRI;198203;0
BRI;198204;0
BRI;198205;0
BRI;198206;0
BRI;198207;0
BRI;198208;0
BRI;198209;0
BRI;198210;0
BRI;198211;0
BRI;198212;0
BRI;198301;0
BRI;198302;0
BRI;198303;0
BRI;198304;0
BRI;198305;0
BRI;198306;0
BRI;198307;0
BRI;198308;0
BRI;198309;0
BRI;198310;0
BRI;198311;0
BRI;198312;0
BRI;198401;0
BRI;198402;0
BRI;198403;0
BRI;198404;0
BRI;198405;0
BRI;198406;0
BRI;198407;0
BRI;198408;0
BRI;198409;0
BRI;198410;0
BRI;198411;0
BRI;198412;0
BRI;198501;0
BRI;198502;0
BRI;198503;0
BRI;198504;0
BRI;198505;0
BRI;198506;0
BRI;198507;0
BRI;198508;0
BRI;198509;0
BRI;198510;0
BRI;198511;0
BRI;198512;0
BRI;198601;0
BRI;198602;0
BRI;198603;0
BRI;198604;0
BRI;198605;0
BRI;198606;0
BRI;198607;0
BRI;198608;0
BRI;198609;0
BRI;198610;0
BRI;198611;0
BRI;198612;0
BRI;198701;0
BRI;198702;0
BRI;198703;0
BRI;198704;0
BRI;198705;0
BRI;198706;0
BRI;198707;0
BRI;198708;0
BRI;198709;0
BRI;198710;0
BRI;198711;0
BRI;198712;0
BRI;198801;0
BRI;198802;0
BRI;198803;0
BRI;198804;0
BRI;198805;0
BRI;198806;0
BRI;198807;0
BRI;198808;0
BRI;198809;0
BRI;198810;0
BRI;198811;0
BRI;198812;0
BRI;198901;0
BRI;198902;0
BRI;198903;0
BRI;198904;0
BRI;198905;0
BRI;198906;0
BRI;198907;0
BRI;198908;0
BRI;198909;0
BRI;198910;0
BRI;198911;0
BRI;198912;0
BRI;199001;0
BRI;199002;0
BRI;199003;0
BRI;199004;0
BRI;199005;0
BRI;199006;0
BRI;199007;0
BRI;199008;0
BRI;199009;0
BRI;199010;0
BRI;199011;0
BRI;199012;0
BRI;199101;0
BRI;199102;0
BRI;199103;0
BRI;199104;0
BRI;199105;0
BRI;199106;0
BRI;199107;0
BRI;199108;0
BRI;199109;0
BRI;199110;0
BRI;199111;0
BRI;199112;0
BRI;199201;0
BRI;199202;0
BRI;199203;0
BRI;199204;0
BRI;199205;0
BRI;199206;0
BRI;199207;0
BRI;199208;0
BRI;199209;0
BRI;199210;0
BRI;199211;0
BRI;199212;0
BRI;199301;0
BRI;199302;0
BRI;199303;0
BRI;199304;0
BRI;199305;0
BRI;199306;0
BRI;199307;0
BRI;199308;0
BRI;199309;0
BRI;199310;0
BRI;199311;0
BRI;199312;0
BRI;199401;0
BRI;199402;0
BRI;199403;0
BRI;199404;0
BRI;199405;0
BRI;199406;0
BRI;199407;0
BRI;199408;0
BRI;199409;0
BRI;199410;0
BRI;199411;0
BRI;199412;0
BRI;199501;0
BRI;199502;0
BRI;199503;0
BRI;199504;0
BRI;199505;0
BRI;199506;0
BRI;199507;0
BRI;199508;0
BRI;199509;0
BRI;199510;0
BRI;199511;0
BRI;199512;0
BRI;199601;0
BRI;199602;0
BRI;199603;0
BRI;199604;0
BRI;199605;0
BRI;199606;0
BRI;199607;0
BRI;199608;0
BRI;199609;0
BRI;199610;0
BRI;199611;0
BRI;199612;0
BRI;199701;0
BRI;199702;0
BRI;199703;0
BRI;199704;0
BRI;199705;0
BRI;199706;0
BRI;199707;0
BRI;199708;0
BRI;199709;0
BRI;199710;0
BRI;199711;0
BRI;199712;0
BRI;199801;0
BRI;199802;0
BRI;199803;0
BRI;199804;0
BRI;199805;0
BRI;199806;0
BRI;199807;0
BRI;199808;0
BRI;199809;0
BRI;199810;0
BRI;199811;0
BRI;199812;0
BRI;199901;0
BRI;199902;0
BRI;199903;0
BRI;199904;0
BRI;199905;0
BRI;199906;0
BRI;199907;0
BRI;199908;0
BRI;199909;0
BRI;199910;0
BRI;199911;0
BRI;199912;0
BRI;200001;0
BRI;200002;0
BRI;200003;0
BRI;200004;0
BRI;200005;0
BRI;200006;0
BRI;200007;0
BRI;200008;0
BRI;200009;0
BRI;200010;0
BRI;200011;0
BRI;200012;0
BRI;200101;0
BRI;200102;0
BRI;200103;0
BRI;200104;0
BRI;200105;0
BRI;200106;0
BRI;200107;0
BRI;200108;0
BRI;200109;0
BRI;200110;0
BRI;200111;0
BRI;200112;0
BRI;200201;0
BRI;200202;0
BRI;200203;0
BRI;200204;0
BRI;200205;0
BRI;200206;0
BRI;200207;0
BRI;200208;0
BRI;200209;0
BRI;200210;0
BRI;200211;0
BRI;200212;0
BRI;200301;0
BRI;200302;0
BRI;200303;0
BRI;200304;0
BRI;200305;0
BRI;200306;0
BRI;200307;0
BRI;200308;0
BRI;200309;0
BRI;200310;0
