 

stn;time;rs1000m0
BEY;190010;0
BEY;190011;0
BEY;190012;0
BEY;190101;0
BEY;190102;0
BEY;190103;0
BEY;190104;0
BEY;190105;0
BEY;190106;0
BEY;190107;0
BEY;190108;0
BEY;190109;0
BEY;190110;0
BEY;190111;0
BEY;190112;0
BEY;190201;0
BEY;190202;0
BEY;190203;0
BEY;190204;0
BEY;190205;0
BEY;190206;0
BEY;190207;0
BEY;190208;0
BEY;190209;0
BEY;190210;0
BEY;190211;0
BEY;190212;0
BEY;190301;0
BEY;190302;0
BEY;190303;0
BEY;190304;0
BEY;190305;0
BEY;190306;0
BEY;190307;0
BEY;190308;0
BEY;190309;0
BEY;190310;0
BEY;190311;0
BEY;190312;0
BEY;190401;0
BEY;190402;0
BEY;190403;0
BEY;190404;0
BEY;190405;0
BEY;190406;0
BEY;190407;0
BEY;190408;0
BEY;190409;0
BEY;190410;0
BEY;190411;0
BEY;190412;0
BEY;190501;0
BEY;190502;0
BEY;190503;0
BEY;190504;0
BEY;190505;0
BEY;190506;0
BEY;190507;0
BEY;190508;0
BEY;190509;0
BEY;190510;0
BEY;190511;0
BEY;190512;0
BEY;190601;0
BEY;190602;0
BEY;190603;0
BEY;190604;0
BEY;190605;0
BEY;190606;0
BEY;190607;0
BEY;190608;0
BEY;190609;0
BEY;190610;0
BEY;190611;0
BEY;190612;0
BEY;190701;0
BEY;190702;0
BEY;190703;0
BEY;190704;0
BEY;190705;0
BEY;190706;0
BEY;190707;0
BEY;190708;0
BEY;190709;0
BEY;190710;0
BEY;190711;0
BEY;190712;0
BEY;190801;0
BEY;190802;0
BEY;190803;0
BEY;190804;0
BEY;190805;0
BEY;190806;0
BEY;190807;0
BEY;190808;0
BEY;190809;0
BEY;190810;0
BEY;190811;0
BEY;190812;0
BEY;190901;0
BEY;190902;0
BEY;190903;0
BEY;190904;0
BEY;190905;0
BEY;190906;0
BEY;190907;0
BEY;190908;0
BEY;190909;0
BEY;190910;0
BEY;190911;0
