 

stn;time;brefard0
EKO;20050601;0
EKO;20050602;0
EKO;20050603;506
EKO;20050604;0
EKO;20050605;0
EKO;20050606;1
EKO;20050607;0
EKO;20050608;0
EKO;20050609;0
EKO;20050610;0
EKO;20050611;0
EKO;20050612;7
EKO;20050613;307
EKO;20050614;42
EKO;20050615;0
EKO;20050616;0
EKO;20050617;0
EKO;20050618;0
EKO;20050619;0
EKO;20050620;0
EKO;20050621;0
EKO;20050622;2
EKO;20050623;2
EKO;20050624;417
EKO;20050625;15
EKO;20050626;1
EKO;20050627;19
EKO;20050628;4
EKO;20050629;63
EKO;20050630;9
EKO;20050701;2
EKO;20050702;0
EKO;20050703;0
EKO;20050704;175
EKO;20050705;81
EKO;20050706;0
EKO;20050707;1
EKO;20050708;1
EKO;20050709;0
EKO;20050710;14
EKO;20050711;20
EKO;20050712;0
EKO;20050713;0
EKO;20050714;0
EKO;20050715;1
EKO;20050716;179
EKO;20050717;0
EKO;20050718;581
EKO;20050719;42
EKO;20050720;0
EKO;20050721;0
EKO;20050722;0
EKO;20050723;0
EKO;20050724;9
EKO;20050725;447
EKO;20050726;0
EKO;20050727;0
EKO;20050728;6
EKO;20050729;66
EKO;20050730;1
EKO;20050731;0
EKO;20050801;2
EKO;20050802;0
EKO;20050803;0
EKO;20050804;0
EKO;20050805;0
EKO;20050806;1
EKO;20050807;133
EKO;20050808;0
EKO;20050809;0
EKO;20050810;0
EKO;20050811;0
EKO;20050812;0
EKO;20050813;0
EKO;20050814;51
EKO;20050815;0
EKO;20050816;0
EKO;20050817;0
EKO;20050818;4
EKO;20050819;0
EKO;20050820;2
EKO;20050821;0
EKO;20050822;0
EKO;20050823;0
EKO;20050824;0
EKO;20050825;0
EKO;20050826;0
EKO;20050827;0
EKO;20050828;0
EKO;20050829;0
EKO;20050830;0
EKO;20050831;0
EKO;20050901;1
EKO;20050902;39
EKO;20050903;0
EKO;20050904;0
EKO;20050905;2
EKO;20050906;0
EKO;20050907;0
EKO;20050908;0
EKO;20050909;140
EKO;20050910;7
EKO;20050911;0
EKO;20050912;2
EKO;20050913;0
EKO;20050914;0
EKO;20050915;0
EKO;20050916;0
EKO;20050917;0
EKO;20050918;0
EKO;20050919;0
EKO;20050920;0
EKO;20050921;0
EKO;20050922;0
EKO;20050923;0
EKO;20050924;0
EKO;20050925;0
EKO;20050926;0
EKO;20050927;0
EKO;20050928;0
EKO;20050929;0
EKO;20050930;0
EKO;20051001;0
EKO;20051002;0
EKO;20051003;0
EKO;20051004;0
EKO;20051005;0
EKO;20051006;0
EKO;20051007;0
EKO;20051008;0
EKO;20051009;0
EKO;20051010;0
EKO;20051011;0
EKO;20051012;0
EKO;20051013;0
EKO;20051014;0
EKO;20051015;0
EKO;20051016;0
EKO;20051017;0
EKO;20051018;0
EKO;20051019;0
EKO;20051020;0
EKO;20051021;0
EKO;20051022;13
EKO;20051023;0
EKO;20051024;0
EKO;20051025;0
EKO;20051026;0
EKO;20051027;0
EKO;20051028;0
EKO;20051029;0
EKO;20051030;0
EKO;20051031;0
EKO;20051101;0
EKO;20051102;0
EKO;20051103;0
EKO;20051104;0
EKO;20051105;0
EKO;20051106;0
EKO;20051107;0
EKO;20051108;0
EKO;20051109;0
EKO;20051110;0
EKO;20051111;0
EKO;20051112;0
EKO;20051113;0
EKO;20051114;0
EKO;20051115;0
EKO;20051116;0
EKO;20051117;0
EKO;20051118;0
EKO;20051119;0
EKO;20051120;0
EKO;20051121;0
EKO;20051122;0
EKO;20051123;0
EKO;20051124;0
EKO;20051125;0
EKO;20051126;0
EKO;20051127;0
EKO;20051128;0
EKO;20051129;0
EKO;20051130;0
EKO;20051201;0
EKO;20051202;0
EKO;20051203;0
EKO;20051204;0
EKO;20051205;0
EKO;20051206;0
EKO;20051207;0
EKO;20051208;0
EKO;20051209;0
EKO;20051210;0
EKO;20051211;0
EKO;20051212;0
EKO;20051213;0
EKO;20051214;0
EKO;20051215;0
EKO;20051216;0
EKO;20051217;0
EKO;20051218;0
EKO;20051219;0
EKO;20051220;0
EKO;20051221;0
EKO;20051222;0
EKO;20051223;0
EKO;20051224;0
EKO;20051225;0
EKO;20051226;0
EKO;20051227;0
EKO;20051228;0
EKO;20051229;0
EKO;20051230;0
EKO;20051231;0
EKO;20060101;0
EKO;20060102;0
EKO;20060103;0
EKO;20060104;0
EKO;20060105;0
EKO;20060106;0
EKO;20060107;0
EKO;20060108;0
EKO;20060109;0
EKO;20060110;0
EKO;20060111;0
EKO;20060112;0
EKO;20060113;0
EKO;20060114;0
EKO;20060115;0
EKO;20060116;0
EKO;20060117;0
EKO;20060118;0
EKO;20060119;0
EKO;20060120;0
EKO;20060121;0
EKO;20060122;0
EKO;20060123;0
EKO;20060124;0
EKO;20060125;0
EKO;20060126;0
EKO;20060127;0
EKO;20060128;0
EKO;20060129;0
EKO;20060130;0
EKO;20060131;0
EKO;20060201;0
EKO;20060202;0
EKO;20060203;0
EKO;20060204;0
EKO;20060205;0
EKO;20060206;0
EKO;20060207;0
EKO;20060208;0
EKO;20060209;1
EKO;20060210;0
EKO;20060211;0
EKO;20060212;0
EKO;20060213;0
EKO;20060214;0
EKO;20060215;0
EKO;20060216;0
EKO;20060217;0
EKO;20060218;0
EKO;20060219;0
EKO;20060220;0
EKO;20060221;0
EKO;20060222;0
EKO;20060223;0
