 

stn;time;hns000mx
BIL;199703;0
BIL;199704;0
BIL;199705;0
BIL;199706;0
BIL;199707;0
BIL;199708;0
BIL;199709;0
BIL;199710;0
BIL;199711;0
BIL;199712;6
BIL;199801;2
BIL;199802;0
BIL;199803;0
BIL;199804;1
BIL;199805;0
BIL;199806;0
BIL;199807;0
BIL;199808;0
BIL;199809;0
BIL;199810;0
BIL;199811;3
BIL;199812;20
BIL;199901;12
BIL;199902;22
BIL;199903;0
BIL;199904;1
BIL;199905;0
BIL;199906;0
BIL;199907;0
BIL;199908;0
BIL;199909;0
BIL;199910;0
BIL;199911;5
BIL;199912;9
BIL;200001;3
BIL;200002;0
BIL;200003;0
BIL;200004;0
BIL;200005;0
BIL;200006;0
BIL;200007;0
BIL;200008;0
BIL;200009;0
BIL;200010;0
BIL;200011;0
BIL;200012;0
BIL;200101;0
BIL;200102;2
BIL;200103;10
BIL;200104;0
BIL;200105;0
BIL;200106;0
BIL;200107;0
BIL;200108;0
BIL;200109;0
BIL;200110;0
BIL;200111;0
BIL;200112;3
BIL;200201;0
BIL;200202;0
BIL;200203;1
BIL;200204;0
BIL;200205;0
BIL;200206;0
BIL;200207;0
BIL;200208;0
BIL;200209;0
BIL;200210;0
BIL;200211;0
BIL;200212;6
BIL;200301;6
BIL;200302;5
BIL;200303;0
BIL;200304;0
BIL;200305;0
BIL;200306;0
BIL;200307;0
BIL;200308;0
BIL;200309;0
BIL;200310;0
BIL;200311;0
BIL;200312;0
BIL;200401;33
BIL;200402;5
BIL;200403;4
BIL;200404;0
BIL;200405;0
BIL;200406;0
BIL;200407;0
BIL;200408;0
BIL;200409;0
BIL;200410;0
BIL;200411;1
BIL;200412;5
BIL;200501;10
BIL;200502;9
BIL;200503;7
BIL;200504;5
BIL;200505;0
BIL;200506;0
BIL;200507;0
BIL;200508;0
BIL;200509;0
BIL;200510;0
BIL;200511;6
BIL;200512;5
BIL;200601;7
BIL;200602;6
BIL;200603;30
BIL;200604;3
BIL;200605;0
BIL;200606;0
BIL;200607;0
BIL;200608;0
BIL;200609;0
BIL;200610;0
BIL;200611;0
BIL;200612;0
BIL;200701;0
BIL;200702;0
BIL;200703;2
BIL;200704;0
BIL;200705;0
BIL;200706;0
BIL;200707;0
BIL;200708;0
BIL;200709;0
BIL;200710;0
BIL;200711;0
BIL;200712;0
BIL;200801;0
BIL;200802;0
BIL;200803;5
BIL;200804;0
BIL;200805;0
BIL;200806;0
BIL;200807;0
BIL;200808;0
BIL;200809;0
BIL;200810;1
BIL;200811;1
BIL;200812;16
BIL;200901;3
BIL;200902;3
BIL;200903;0
BIL;200904;0
BIL;200905;0
BIL;200906;0
BIL;200907;0
BIL;200908;0
BIL;200909;0
BIL;200910;0
BIL;200911;0
BIL;200912;6
BIL;201001;4
BIL;201002;4
BIL;201003;1
BIL;201004;0
BIL;201005;0
BIL;201006;0
BIL;201007;0
BIL;201008;0
BIL;201009;0
BIL;201010;0
BIL;201011;9
BIL;201012;15
BIL;201101;1
BIL;201102;0
BIL;201103;0
BIL;201104;0
BIL;201105;0
BIL;201106;0
BIL;201107;0
BIL;201108;0
BIL;201109;0
BIL;201110;0
BIL;201111;0
BIL;201112;4
