 

stn;time;brefard0
HES;20050601;0
HES;20050602;0
HES;20050603;344
HES;20050604;0
HES;20050605;0
HES;20050606;0
HES;20050607;0
HES;20050608;0
HES;20050609;0
HES;20050610;0
HES;20050611;0
HES;20050612;24
HES;20050613;242
HES;20050614;11
HES;20050615;0
HES;20050616;0
HES;20050617;0
HES;20050618;0
HES;20050619;0
HES;20050620;0
HES;20050621;0
HES;20050622;0
HES;20050623;3
HES;20050624;511
HES;20050625;27
HES;20050626;2
HES;20050627;0
HES;20050628;1
HES;20050629;111
HES;20050630;9
HES;20050701;14
HES;20050702;0
HES;20050703;0
HES;20050704;273
HES;20050705;96
HES;20050706;0
HES;20050707;0
HES;20050708;3
HES;20050709;0
HES;20050710;3
HES;20050711;41
HES;20050712;0
HES;20050713;0
HES;20050714;0
HES;20050715;0
HES;20050716;186
HES;20050717;0
HES;20050718;716
HES;20050719;48
HES;20050720;0
HES;20050721;0
HES;20050722;0
HES;20050723;0
HES;20050724;7
HES;20050725;790
HES;20050726;1
HES;20050727;0
HES;20050728;2
HES;20050729;81
HES;20050730;3
HES;20050731;0
HES;20050801;5
HES;20050802;0
HES;20050803;0
HES;20050804;0
HES;20050805;0
HES;20050806;0
HES;20050807;159
HES;20050808;0
HES;20050809;0
HES;20050810;0
HES;20050811;1
HES;20050812;0
HES;20050813;0
HES;20050814;134
HES;20050815;1
HES;20050816;0
HES;20050817;0
HES;20050818;10
HES;20050819;0
HES;20050820;2
HES;20050821;0
HES;20050822;0
HES;20050823;0
HES;20050824;0
HES;20050825;0
HES;20050826;0
HES;20050827;1
HES;20050828;0
HES;20050829;0
HES;20050830;0
HES;20050831;0
HES;20050901;0
HES;20050902;12
HES;20050903;0
HES;20050904;0
HES;20050905;1
HES;20050906;0
HES;20050907;0
HES;20050908;0
HES;20050909;135
HES;20050910;2
HES;20050911;0
HES;20050912;7
HES;20050913;0
HES;20050914;0
HES;20050915;0
HES;20050916;0
HES;20050917;0
HES;20050918;0
HES;20050919;0
HES;20050920;0
HES;20050921;0
HES;20050922;0
HES;20050923;0
HES;20050924;0
HES;20050925;0
HES;20050926;0
HES;20050927;0
HES;20050928;0
HES;20050929;0
HES;20050930;0
HES;20051001;0
HES;20051002;0
HES;20051003;0
HES;20051004;0
HES;20051005;0
HES;20051006;0
HES;20051007;0
HES;20051008;0
HES;20051009;0
HES;20051010;0
HES;20051011;0
HES;20051012;0
HES;20051013;0
HES;20051014;0
HES;20051015;0
HES;20051016;0
HES;20051017;0
HES;20051018;0
HES;20051019;0
HES;20051020;0
HES;20051021;0
HES;20051022;0
HES;20051023;0
HES;20051024;0
HES;20051025;0
HES;20051026;0
HES;20051027;0
HES;20051028;0
HES;20051029;0
HES;20051030;0
HES;20051031;0
HES;20051101;0
HES;20051102;0
HES;20051103;0
HES;20051104;0
HES;20051105;0
HES;20051106;0
HES;20051107;0
HES;20051108;0
HES;20051109;0
HES;20051110;0
HES;20051111;0
HES;20051112;0
HES;20051113;0
HES;20051114;0
HES;20051115;0
HES;20051116;0
HES;20051117;0
HES;20051118;0
HES;20051119;0
HES;20051120;0
HES;20051121;0
HES;20051122;0
HES;20051123;0
HES;20051124;0
HES;20051125;0
HES;20051126;0
HES;20051127;0
HES;20051128;0
HES;20051129;0
HES;20051130;0
HES;20051201;0
HES;20051202;0
HES;20051203;0
HES;20051204;0
HES;20051205;0
HES;20051206;0
HES;20051207;0
HES;20051208;0
HES;20051209;0
HES;20051210;0
HES;20051211;0
HES;20051212;0
HES;20051213;0
HES;20051214;0
HES;20051215;0
HES;20051216;0
HES;20051217;11
HES;20051218;0
HES;20051219;0
HES;20051220;0
HES;20051221;0
HES;20051222;0
HES;20051223;0
HES;20051224;0
HES;20051225;0
HES;20051226;0
HES;20051227;0
HES;20051228;0
HES;20051229;0
HES;20051230;0
HES;20051231;0
HES;20060101;0
HES;20060102;0
HES;20060103;0
HES;20060104;0
HES;20060105;0
HES;20060106;0
HES;20060107;0
HES;20060108;0
HES;20060109;0
HES;20060110;0
HES;20060111;0
HES;20060112;0
HES;20060113;0
HES;20060114;0
HES;20060115;0
HES;20060116;0
HES;20060117;0
HES;20060118;0
HES;20060119;0
HES;20060120;0
HES;20060121;0
HES;20060122;0
HES;20060123;0
HES;20060124;0
HES;20060125;0
HES;20060126;0
HES;20060127;0
HES;20060128;0
HES;20060129;0
HES;20060130;0
HES;20060131;0
HES;20060201;0
HES;20060202;0
HES;20060203;0
HES;20060204;0
HES;20060205;0
HES;20060206;0
HES;20060207;0
HES;20060208;0
HES;20060209;0
HES;20060210;0
HES;20060211;0
HES;20060212;0
HES;20060213;0
HES;20060214;0
HES;20060215;0
HES;20060216;27
HES;20060217;0
HES;20060218;0
HES;20060219;0
HES;20060220;0
HES;20060221;0
HES;20060222;0
HES;20060223;0
HES;20060224;0
HES;20060225;0
HES;20060226;0
HES;20060227;0
HES;20060228;0
HES;20060301;19
HES;20060302;0
HES;20060303;0
HES;20060304;0
HES;20060305;0
HES;20060306;7
HES;20060307;0
HES;20060308;0
HES;20060309;0
HES;20060310;0
HES;20060311;0
HES;20060312;0
HES;20060313;0
HES;20060314;0
HES;20060315;0
HES;20060316;0
HES;20060317;0
HES;20060318;0
HES;20060319;0
HES;20060320;0
HES;20060321;0
HES;20060322;0
HES;20060323;0
HES;20060324;0
HES;20060325;0
HES;20060326;0
HES;20060327;0
HES;20060328;0
HES;20060329;0
HES;20060330;0
HES;20060331;0
HES;20060401;18
HES;20060402;42
HES;20060403;4
HES;20060404;0
HES;20060405;0
HES;20060406;0
HES;20060407;0
HES;20060408;0
HES;20060409;0
HES;20060410;0
HES;20060411;0
HES;20060412;0
HES;20060413;0
HES;20060414;0
HES;20060415;0
HES;20060416;1
HES;20060417;0
HES;20060418;0
HES;20060419;0
HES;20060420;0
HES;20060421;0
HES;20060422;140
HES;20060423;0
HES;20060424;0
HES;20060425;1
HES;20060426;6
HES;20060427;0
HES;20060428;0
HES;20060429;0
HES;20060430;0
HES;20060501;0
HES;20060502;0
HES;20060503;0
HES;20060504;0
HES;20060505;43
HES;20060506;28
HES;20060507;0
HES;20060508;0
HES;20060509;0
HES;20060510;137
HES;20060511;0
HES;20060512;2
HES;20060513;181
HES;20060514;1
HES;20060515;0
HES;20060516;13
HES;20060517;12
HES;20060518;9
HES;20060519;0
HES;20060520;0
HES;20060521;0
HES;20060522;1
HES;20060523;0
HES;20060524;0
HES;20060525;0
HES;20060526;0
HES;20060527;0
HES;20060528;0
HES;20060529;111
HES;20060530;93
HES;20060531;0
HES;20060601;3
HES;20060602;0
HES;20060603;0
HES;20060604;6
HES;20060605;0
HES;20060606;0
HES;20060607;0
HES;20060608;0
HES;20060609;0
HES;20060610;0
HES;20060611;0
HES;20060612;0
HES;20060613;0
HES;20060614;1
HES;20060615;123
HES;20060616;33
HES;20060617;265
HES;20060618;360
HES;20060619;74
HES;20060620;4
HES;20060621;340
HES;20060622;1
HES;20060623;0
HES;20060624;2
HES;20060625;9
HES;20060626;4
HES;20060627;76
HES;20060628;511
HES;20060629;50
HES;20060630;0
HES;20060701;0
HES;20060702;0
HES;20060703;0
HES;20060704;0
HES;20060705;569
